age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44,1,190020,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
51,0,282680,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,70,United-States,<=50K
56,2,337065,4,Divorced,Farming-fishing,Other-relative,White,Male,0,0,40,United-States,<=50K
21,2,199444,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,44,United-States,<=50K
37,2,222450,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
52,2,210736,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,55,United-States,>50K
23,2,235853,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
41,2,297186,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
56,2,288530,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,<=50K
38,2,210438,4,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
55,2,349910,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
29,2,108594,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
36,2,36423,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,<=50K
43,4,193494,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
60,2,427248,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,0,233851,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
34,1,117963,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,4,159726,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,2,188027,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
57,2,132145,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
72,2,149992,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
59,5,202682,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
43,2,184099,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
41,2,237321,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
39,2,198097,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
48,5,185859,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
22,2,34616,10,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
41,2,230959,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
45,2,145636,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,43,United-States,>50K
42,2,135056,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
31,2,467579,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,40,United-States,>50K
39,2,365430,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
57,2,161964,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
50,2,50178,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
31,2,128493,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
51,2,84278,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
39,2,126675,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
37,2,215618,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,2,35448,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
39,2,268258,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,7688,0,50,United-States,>50K
49,3,191681,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,2,121568,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
43,2,201723,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
63,0,90393,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
63,2,85420,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
32,2,170154,12,Separated,Exec-managerial,Unmarried,White,Female,25236,0,50,United-States,>50K
25,2,130302,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,2,202033,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
21,2,362589,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
23,2,149574,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,2,256864,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
40,2,242521,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,2,375827,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
30,2,132565,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
26,2,190916,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
42,4,444134,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
60,2,177665,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
49,2,119182,9,Separated,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
64,2,91343,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
25,2,185287,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,0,163862,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
52,5,108836,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
33,1,152351,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,<=50K
34,2,255830,12,Divorced,Craft-repair,Unmarried,Black,Female,7443,0,40,United-States,>50K
69,4,107548,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
63,2,208862,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,2,111483,9,Never-married,Adm-clerical,Own-child,White,Male,0,1504,50,United-States,<=50K
28,2,90928,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,2,36989,13,Married-civ-spouse,Other-service,Husband,White,Male,3908,0,70,United-States,<=50K
19,2,111232,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
49,2,123681,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,>50K
61,4,163174,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
49,1,59612,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,2,202937,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,2,176904,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
19,2,234725,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
58,0,75867,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
29,2,233421,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,45,United-States,<=50K
36,2,251730,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
57,2,217886,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
38,4,230329,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
19,2,1047822,7,Never-married,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
52,2,145548,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
55,2,209476,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,2,857532,8,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States,<=50K
23,2,168009,6,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
32,2,153963,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
26,2,98155,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
25,2,254613,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Cuba,<=50K
26,2,154093,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
69,2,135891,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States,<=50K
55,4,189933,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
47,2,244025,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,56,Puerto-Rico,<=50K
55,3,227856,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,50,United-States,>50K
29,2,167610,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
28,4,190391,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
69,1,142297,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States,<=50K
55,1,56915,9,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0,0,8,United-States,<=50K
35,2,282951,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
23,2,205865,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2179,60,United-States,<=50K
24,2,103064,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,4,146735,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
34,2,80058,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
58,2,152731,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
59,5,159472,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,2,228452,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
56,2,208451,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,2,113515,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,2,308857,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
19,2,377405,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K
38,2,160192,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,44,United-States,<=50K
39,2,70995,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,99,United-States,>50K
61,0,181081,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
36,2,189670,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,United-States,<=50K
28,2,109621,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
39,4,597843,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Columbia,<=50K
44,2,184105,12,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,<=50K
19,2,112780,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
36,2,405155,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
39,2,126494,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
26,2,55743,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,30,United-States,<=50K
55,2,28338,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,2,96862,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,<=50K
37,2,238433,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Cuba,<=50K
68,4,211584,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,2,42617,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
35,2,219546,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,Germany,<=50K
53,5,71417,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
58,5,259929,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
44,2,172364,2,Married-civ-spouse,Transport-moving,Wife,White,Female,3908,0,60,United-States,<=50K
44,4,242434,13,Divorced,Sales,Not-in-family,White,Female,27828,0,60,United-States,>50K
19,2,158343,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,<=50K
49,3,246891,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
37,2,236328,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
45,2,178319,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
26,2,226288,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,2,193720,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
74,3,162340,10,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
33,4,295621,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,25,United-States,<=50K
43,2,35824,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
32,4,84119,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
43,1,216116,14,Separated,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,<=50K
36,2,85272,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K
35,2,246829,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
35,2,104545,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,<=50K
45,4,188694,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,2,57233,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,2,169768,13,Separated,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,2,291569,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,>50K
54,1,186884,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,30,United-States,<=50K
27,2,203776,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
27,2,107812,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
27,2,159623,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
52,2,186224,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
39,1,170382,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,England,>50K
61,2,208919,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
52,2,112959,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,2,118915,13,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,2,122353,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
42,1,263871,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,8,United-States,<=50K
45,4,165267,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
65,2,173674,9,Divorced,Other-service,Other-relative,White,Female,0,0,14,United-States,<=50K
27,2,162343,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
40,2,153799,2,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,Dominican-Republic,<=50K
53,1,99682,14,Divorced,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K
30,2,299223,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
28,2,85812,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
35,2,211494,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,55,United-States,<=50K
22,2,191444,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
58,3,229116,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
50,2,341797,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada,<=50K
27,2,159897,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,37,United-States,<=50K
47,3,139268,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,>50K
36,2,325802,9,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,2,222107,10,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
22,2,122272,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,4,137578,9,Never-married,Other-service,Own-child,White,Male,0,0,53,United-States,<=50K
23,2,37072,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
22,2,267412,1,Never-married,Other-service,Own-child,Black,Female,594,0,20,Jamaica,<=50K
28,2,285294,13,Married-civ-spouse,Sales,Wife,Black,Female,15024,0,45,United-States,>50K
31,2,113364,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
21,2,190227,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
50,2,155574,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
61,0,512864,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
31,2,187215,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,El-Salvador,<=50K
38,2,104727,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,5,163110,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
70,2,146628,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3471,0,33,United-States,<=50K
37,1,347491,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,2,194640,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
55,2,139834,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40,2,47902,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
49,2,75673,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
33,2,310655,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
21,2,225311,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,2,50474,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
60,2,132529,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,2,165881,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,2,224141,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,2,77760,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
40,0,190910,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50,2,128478,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
